Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent),Total
Bahrain,BHR,2006,,0,,0
Bahrain,BHR,2007,,0,,0
Bahrain,BHR,2008,,0,,0
Bahrain,BHR,2009,,0,,0
Bahrain,BHR,2010,,0,,0
Bahrain,BHR,2011,,0,,0
Bahrain,BHR,2012,,0,,0
Bahrain,BHR,2013,,0,,0
Bahrain,BHR,2014,,0,,0
Bahrain,BHR,2015,,0,,0
Bahrain,BHR,2016,,0,,0
Bahrain,BHR,2017,,0,,0
Bahrain,BHR,2018,,0,,0
Bahrain,BHR,2019,,0,,0
Bahrain,BHR,2020,,0,,0
Bahrain,BHR,2021,,0,,0
Bahrain,BHR,2022,,0,,0
Bahrain,BHR,2023,,0,,0
Bahrain,BHR,2024,,0,,0
Bangladesh,BGD,1965,0,0,0,0
Bangladesh,BGD,1966,0,0,0,0
Bangladesh,BGD,1967,0,0,0,0
Bangladesh,BGD,1968,0,0,0,0
Bangladesh,BGD,1969,0,0,0,0
Bangladesh,BGD,1970,0,0,0,0
Bangladesh,BGD,1971,183.40923,0,6.917096,190.326326
Bangladesh,BGD,1972,204.81319,0,6.7853255,211.5985155
Bangladesh,BGD,1973,250.96193,0,12.471727,263.433657
Bangladesh,BGD,1974,264.08456,0,8.900392,272.984952
Bangladesh,BGD,1975,257.42764,0,15.556112,272.983752
Bangladesh,BGD,1976,293.43393,0,17.183855,310.617785
Bangladesh,BGD,1977,294.94092,0,14.827524,309.768444
Bangladesh,BGD,1978,304.30078,0,16.754812,321.055592
Bangladesh,BGD,1979,326.51566,0,18.974274,345.489934
Bangladesh,BGD,1980,375.23056,0,18.399342,393.629902
Bangladesh,BGD,1981,387.4903,0,19.225374,406.715674
Bangladesh,BGD,1982,421.21475,0,15.652486,436.867236
Bangladesh,BGD,1983,401.03427,0,19.288673,420.322943
Bangladesh,BGD,1984,417.0129,0,25.473265,442.486165
Bangladesh,BGD,1985,459.722,0,20.475805,480.197805
Bangladesh,BGD,1986,498.9102,0,12.179012,511.089212
Bangladesh,BGD,1987,537.8827,0,13.682553,551.565253
Bangladesh,BGD,1988,583.68524,0,17.48806,601.1733
Bangladesh,BGD,1989,611.2719,0,23.352524,634.624424
Bangladesh,BGD,1990,638.1801,0,21.996538,660.176638
Bangladesh,BGD,1991,604.43274,0,20.457304,624.890044
Bangladesh,BGD,1992,649.8953,0,19.06916,668.96446
Bangladesh,BGD,1993,708.0016,0,14.29658,722.29818
Bangladesh,BGD,1994,732.78357,0,19.55057,752.33414
Bangladesh,BGD,1995,864.668,0,8.428468,873.096468
Bangladesh,BGD,1996,881.1095,0,16.440348,897.549848
Bangladesh,BGD,1997,910.1139,0,15.70167,925.81557
Bangladesh,BGD,1998,948.92126,0,18.536757,967.458017
Bangladesh,BGD,1999,942.5783,0,17.515121,960.093421
Bangladesh,BGD,2000,995.2562,0,16.43828,1011.69448
Bangladesh,BGD,2001,1115.9451,0,20.809662,1136.754762
Bangladesh,BGD,2002,1107.2675,0,16.332333,1123.599833
Bangladesh,BGD,2003,1154.4348,0,15.82935,1170.26415
Bangladesh,BGD,2004,1212.0367,0,15.125642,1227.162342
Bangladesh,BGD,2005,1298.9454,0,14.752569,1313.697969
Bangladesh,BGD,2006,1390.5804,0,14.767864,1405.348264
Bangladesh,BGD,2007,1415.1586,0,14.826625,1429.985225
Bangladesh,BGD,2008,1472.1866,0,18.245928,1490.432528
Bangladesh,BGD,2009,1617.3005,0,8.342333,1625.642833
Bangladesh,BGD,2010,1634.9733,0,13.754132,1648.727432
Bangladesh,BGD,2011,1749.8204,0,17.591114,1767.411514
Bangladesh,BGD,2012,1885.4491,0,16.087315,1901.536415
Bangladesh,BGD,2013,1941.632,0,15.911041,1957.543041
Bangladesh,BGD,2014,2001.9543,0,13.829666,2015.783966
Bangladesh,BGD,2015,2395.8494,0,19.155241,2415.004641
Bangladesh,BGD,2016,2385.742,0,17.792696,2403.534696
Bangladesh,BGD,2017,2461.97,0,21.278399,2483.248399
Bangladesh,BGD,2018,2611.5747,0,18.624886,2630.199586
Bangladesh,BGD,2019,2906.267,0,18.707193,2924.974193
Bangladesh,BGD,2020,2731.7002,0,17.952444,2749.652644
Bangladesh,BGD,2021,2916.4434,0,19.689005,2936.132405
Bangladesh,BGD,2022,3001.5227,0,20.935413,3022.458113
Bangladesh,BGD,2023,2930.0098,0,23.331165,2953.340965
Bangladesh,BGD,2024,3012.9136,0,33.366558,3046.280158
Belarus,BLR,1985,41027.457,0,5.586738,41033.04374
Belarus,BLR,1986,46557.953,0,5.5531735,46563.50617
Belarus,BLR,1987,46985.348,0,5.523734,46990.87173
Belarus,BLR,1988,47424.13,0,5.496394,47429.62639
Belarus,BLR,1989,45635.555,0,5.4687233,45641.02372
Belarus,BLR,1990,45739.402,0,5.4539704,45744.85597
Belarus,BLR,1991,45601.14,0,4.904899,45606.0449
Belarus,BLR,1992,39628.14,0,4.6216726,39632.76167
Belarus,BLR,1993,32985.516,0,5.153415,32990.66942
Belarus,BLR,1994,27579.941,0,5.1590204,27585.10002
Belarus,BLR,1995,24579.336,0,5.447976,24584.78398
Belarus,BLR,1996,25294.2,0,4.372721,25298.57272
Belarus,BLR,1997,25689.547,0,5.7628164,25695.30982
Belarus,BLR,1998,25223.547,0,7.7156067,25231.26261
Belarus,BLR,1999,24639.408,0,5.2571583,24644.66516
Belarus,BLR,2000,25514.094,0,7.5065227,25521.60052
Belarus,BLR,2001,24936.773,0,8.338938,24945.11194
Belarus,BLR,2002,25967.768,0,8.04704,25975.81504
Belarus,BLR,2003,25957.98,0,7.7826095,25965.76261
Belarus,BLR,2004,29268.912,0,9.467638,29278.37964
Belarus,BLR,2005,29375.77,0,10.287969,29386.05797
Belarus,BLR,2006,31432.328,0,10.668843,31442.99684
Belarus,BLR,2007,30803.73,0,14.586711,30818.31671
Belarus,BLR,2008,31304.76,0,30.525473,31335.28547
Belarus,BLR,2009,29656.996,0,57.2846,29714.2806
Belarus,BLR,2010,32180.254,0,81.43161,32261.68561
Belarus,BLR,2011,31663.023,0,77.554886,31740.57789
Belarus,BLR,2012,34278.5,0,88.45672,34366.95672
Belarus,BLR,2013,30987.252,0,94.87042,31082.12242
Belarus,BLR,2014,31032.87,0,91.89886,31124.76886
Belarus,BLR,2015,28038.277,0,97.22406,28135.50106
Belarus,BLR,2016,28597.213,0,116.30966,28713.52266
Belarus,BLR,2017,29036.07,0,212.38937,29248.45937
Belarus,BLR,2018,32199.838,0,193.06741,32392.90541
Belarus,BLR,2019,32477.656,0,236.44606,32714.10206
Belarus,BLR,2020,30248.738,89.249596,288.9225,30626.9101
Belarus,BLR,2021,31844.906,1538.955,373.4964,33757.3574
Belarus,BLR,2022,31413.713,1254.9589,379.21533,33047.88723
Belarus,BLR,2023,29733.04,3139.806,341.21725,33214.06325
Belarus,BLR,2024,29978.89,4228.1074,334.64844,34541.64584
Belgium,BEL,1965,43845.047,0,80.379524,43925.42652
Belgium,BEL,1966,41983.906,1.7627356,87.842995,42073.51173
Belgium,BEL,1967,43834.203,27.468264,69.54731,43931.21857
Belgium,BEL,1968,48642.605,17.743427,70.97371,48731.32214
Belgium,BEL,1969,53188.258,6.3729167,66.62595,53261.25687
Belgium,BEL,1970,55937.016,16.440807,70.95506,56024.41187
Belgium,BEL,1971,54718.547,0,38.506313,54757.05331
Belgium,BEL,1972,57986.38,3.1517293,51.573757,58041.10549
Belgium,BEL,1973,58575.066,21.723648,86.18,58682.96965
Belgium,BEL,1974,56421.426,42.2267,103.14157,56566.79427
Belgium,BEL,1975,51081.18,1933.0664,78.751656,53092.99806
Belgium,BEL,1976,53345.918,2856.6501,49.27835,56251.84645
Belgium,BEL,1977,52718.8,3393.066,142.63297,56254.49897
Belgium,BEL,1978,54915.176,3549.7344,146.23897,58611.14937
Belgium,BEL,1979,56797.17,3229.5305,166.57974,60193.28024
Belgium,BEL,1980,53769.316,3545.0015,173.87431,57488.19181
Belgium,BEL,1981,50732.977,3626.0913,199.75368,54558.82198
Belgium,BEL,1982,47585.277,4411.849,108.36689,52105.49289
Belgium,BEL,1983,43519.957,6784.9014,101.53709,50406.39549
Belgium,BEL,1984,44725.027,7804.265,106.333565,52635.62557
Belgium,BEL,1985,45056.11,9727.794,97.450836,54881.35484
Belgium,BEL,1986,45367.61,11067.865,133.97949,56569.45449
Belgium,BEL,1987,46252.258,11776.263,166.89143,58195.41243
Belgium,BEL,1988,47016.434,12073.512,159.52542,59249.47142
Belgium,BEL,1989,47912.316,11522.246,147.28835,59581.85035
Belgium,BEL,1990,50037.39,11913.724,164.6008,62115.7148
Belgium,BEL,1991,51965.973,11907.068,159.28737,64032.32837
Belgium,BEL,1992,51395.145,12015.853,179.8327,63590.8307
Belgium,BEL,1993,50635.7,11548.307,148.08258,62332.08958
Belgium,BEL,1994,54053.453,11155.04,173.1648,65381.6578
Belgium,BEL,1995,54523.668,11332.227,194.03795,66049.93295
Belgium,BEL,1996,58007.66,11851.738,164.15927,70023.55727
Belgium,BEL,1997,57451.223,12934.179,169.80066,70555.20266
Belgium,BEL,1998,59007.438,12568.243,218.85187,71794.53287
Belgium,BEL,1999,57538.16,13314.028,247.71803,71099.90603
Belgium,BEL,2000,58866.375,13048.488,302.11737,72216.98037
Belgium,BEL,2001,58606.633,12446.375,309.71765,71362.72565
Belgium,BEL,2002,57805.715,12557.218,328.61694,70691.54994
Belgium,BEL,2003,60342.586,12441.677,346.07178,73130.33478
Belgium,BEL,2004,60372.125,12303.344,430.58334,73106.05234
Belgium,BEL,2005,59050.85,12209.655,606.5386,71867.0436
Belgium,BEL,2006,58938.406,11823.473,843.43945,71605.31845
Belgium,BEL,2007,58520.246,12071.286,986.4378,71577.9698
Belgium,BEL,2008,59681.53,11226.465,1239.667,72147.662
Belgium,BEL,2009,52807.836,11462.405,1644.0089,65914.2499
Belgium,BEL,2010,56015.816,11416.157,2175.5452,69607.5182
Belgium,BEL,2011,50441.65,11320.12,2562.1426,64323.9126
Belgium,BEL,2012,48943.734,9349.798,3065.728,61359.26
Belgium,BEL,2013,49468.215,9772.512,3302.0945,62542.8215
Belgium,BEL,2014,46673.395,7650.08,3429.2004,57752.6754
Belgium,BEL,2015,48362.324,5860.8955,3800.9749,58024.1944
Belgium,BEL,2016,48682.277,9649.439,3898.403,62230.119
Belgium,BEL,2017,49018.145,9279.323,4266.1196,62563.5876
Belgium,BEL,2018,51430.773,6224.4517,4514.5386,62169.7633
Belgium,BEL,2019,49488.05,9375.617,4959.0103,63822.6773
Belgium,BEL,2020,43761.164,7367.695,5970.694,57099.553
Belgium,BEL,2021,46789.812,10712.803,5827.8477,63330.4627
Belgium,BEL,2022,43763.734,9260.675,6178.4214,59202.8304
Belgium,BEL,2023,41503.88,6856.7144,6688.11,55048.7044
Belgium,BEL,2024,41731.004,6482.435,6236.943,54450.382
Bolivia,BOL,1970,,0,,0
Bolivia,BOL,1971,,0,,0
Bolivia,BOL,1972,,0,,0
Bolivia,BOL,1973,,0,,0
Bolivia,BOL,1974,,0,,0
Bolivia,BOL,1975,,0,,0
Bolivia,BOL,1976,,0,,0
Bolivia,BOL,1977,,0,,0
Bolivia,BOL,1978,,0,,0
Bolivia,BOL,1979,,0,,0
Bolivia,BOL,1980,,0,,0
Bolivia,BOL,1981,,0,,0
Bolivia,BOL,1982,,0,,0
Bolivia,BOL,1983,,0,,0
Bolivia,BOL,1984,,0,,0
Bolivia,BOL,1985,,0,,0
Bolivia,BOL,1986,,0,,0
Bolivia,BOL,1987,,0,,0
Bolivia,BOL,1988,,0,,0
Bolivia,BOL,1989,,0,,0
Bolivia,BOL,1990,,0,,0
Bolivia,BOL,1991,,0,,0
Bolivia,BOL,1992,,0,,0
Bolivia,BOL,1993,,0,,0
Bolivia,BOL,1994,,0,,0
Bolivia,BOL,1995,,0,,0
Bolivia,BOL,1996,,0,,0
Bolivia,BOL,1997,,0,,0
Bolivia,BOL,1998,,0,,0
Bolivia,BOL,1999,,0,,0
Bolivia,BOL,2000,,0,,0
Bolivia,BOL,2001,,0,,0
Bolivia,BOL,2002,,0,,0
Bolivia,BOL,2003,,0,,0
Bolivia,BOL,2004,,0,,0
Bolivia,BOL,2005,,0,,0
Bolivia,BOL,2006,,0,,0
Bolivia,BOL,2007,,0,,0
Bolivia,BOL,2008,,0,,0
Bolivia,BOL,2009,,0,,0
Bolivia,BOL,2010,,0,,0
Bolivia,BOL,2011,,0,,0
Bolivia,BOL,2012,,0,,0
Bolivia,BOL,2013,,0,,0
Bolivia,BOL,2014,,0,,0
Bolivia,BOL,2015,,0,,0
Bolivia,BOL,2016,,0,,0
Bolivia,BOL,2017,,0,,0
Bolivia,BOL,2018,,0,,0
Bolivia,BOL,2019,,0,,0
Bolivia,BOL,2020,,0,,0
Bolivia,BOL,2021,,0,,0
Bolivia,BOL,2022,,0,,0
Bolivia,BOL,2023,,0,,0
Bolivia,BOL,2024,,0,,0
Brazil,BRA,1965,2367.308,0,845.5862,3212.8942
Brazil,BRA,1966,2510.6108,0,899.8983,3410.5091
Brazil,BRA,1967,2524.334,0,916.72253,3441.05653
Brazil,BRA,1968,2900.0044,0,935.19885,3835.20325
Brazil,BRA,1969,3107.5256,0,975.9833,4083.5089
Brazil,BRA,1970,3598.1687,0,1213.8499,4812.0186
Brazil,BRA,1971,3813.5261,0,1283.6844,5097.2105
Brazil,BRA,1972,4255.557,0,1471.08,5726.637
Brazil,BRA,1973,4977.2397,0,1625.0769,6602.3166
Brazil,BRA,1974,5350.4336,0,1791.251,7141.6846
Brazil,BRA,1975,5415.5234,0,1920.8516,7336.375
Brazil,BRA,1976,5689.087,0,2140.9768,7830.0638
Brazil,BRA,1977,5792.5693,0,2388.3577,8180.927
Brazil,BRA,1978,6207.177,0,2604.8738,8812.0508
Brazil,BRA,1979,6380.9375,0,2916.6853,9297.6228
Brazil,BRA,1980,6201.2373,0,3161.3384,9362.5757
Brazil,BRA,1981,5725.5386,0,3118.6458,8844.1844
Brazil,BRA,1982,5763.062,0,3337.8215,9100.8835
Brazil,BRA,1983,5403.6045,0,3588.3223,8991.9268
Brazil,BRA,1984,5475.1514,34.403194,3888.2449,9397.799494
Brazil,BRA,1985,5665.58,69.303215,4126.1855,9861.068715
Brazil,BRA,1986,5949.8105,2.8915026,4237.2266,10189.9286
Brazil,BRA,1987,6011.337,19.154379,4231.061,10261.55238
Brazil,BRA,1988,6048.53,11.742554,4432.6406,10492.91315
Brazil,BRA,1989,6007.7393,34.697815,4500.116,10542.55312
Brazil,BRA,1990,5761.3804,41.663902,4425.613,10228.6573
Brazil,BRA,1991,5853.6167,26.400232,4564.309,10444.32593
Brazil,BRA,1992,5816.5786,31.671421,4598.2954,10446.54542
Brazil,BRA,1993,5996.7656,7.830486,4759.602,10764.19809
Brazil,BRA,1994,6205.6885,0.9592677,4863.222,11069.86977
Brazil,BRA,1995,6493.507,43.263477,5006.8076,11543.57808
Brazil,BRA,1996,6860.5156,41.057014,5171.3774,12072.95001
Brazil,BRA,1997,7231.685,52.81825,5307.014,12591.51725
Brazil,BRA,1998,7439.044,53.614704,5432.984,12925.6427
Brazil,BRA,1999,7453.72,64.36217,5396.3965,12914.47867
Brazil,BRA,2000,7739.4873,96.50965,5431.6514,13267.64835
Brazil,BRA,2001,7813.566,223.73502,4757.0293,12794.33032
Brazil,BRA,2002,7666.417,212.35915,4999.1016,12877.87775
Brazil,BRA,2003,7484.251,201.513,5220.4814,12906.2454
Brazil,BRA,2004,7804.9062,172.25182,5417.239,13394.39702
Brazil,BRA,2005,7833.2,143.44148,5605.2085,13581.84998
Brazil,BRA,2006,7937.665,197.02681,5687.2446,13821.93641
Brazil,BRA,2007,8230.311,174.19626,6157.5093,14562.01656
Brazil,BRA,2008,8644.52,193.60684,6241.243,15079.36984
Brazil,BRA,2009,8130.0864,177.05061,6568.7383,14875.87531
Brazil,BRA,2010,9054.349,195.25217,6838.1343,16087.73547
Brazil,BRA,2011,9354.94,207.7394,7032.775,16595.4544
Brazil,BRA,2012,9912.479,209.95987,6821.538,16943.97687
Brazil,BRA,2013,10446.949,199.08107,6638.3164,17284.34647
Brazil,BRA,2014,10751.101,195.57149,6586.642,17533.31449
Brazil,BRA,2015,10360.155,184.95872,6659.638,17204.75172
Brazil,BRA,2016,9524.784,196.14473,6906.2246,16627.15333
Brazil,BRA,2017,9577.012,192.2195,6871.597,16640.8285
Brazil,BRA,2018,9060.901,189.17223,7305.303,16555.37623
Brazil,BRA,2019,9026.077,192.4405,7596.8364,16815.3539
Brazil,BRA,2020,8311.015,166.2879,7552.618,16029.9209
Brazil,BRA,2021,9254.754,172.83774,7309.7515,16737.34324
Brazil,BRA,2022,8905.062,170.09244,8263.67,17338.82444
Brazil,BRA,2023,8919.311,167.54198,8713.017,17799.86998
Brazil,BRA,2024,8911.279,181.51991,8954.191,18046.98991
Brunei,BRN,1965,,0,,0
Brunei,BRN,1966,,0,,0
Brunei,BRN,1967,,0,,0
Brunei,BRN,1968,,0,,0
Brunei,BRN,1969,,0,,0
Brunei,BRN,1970,,0,,0
Brunei,BRN,1971,,0,,0
Brunei,BRN,1972,,0,,0
Brunei,BRN,1973,,0,,0
Brunei,BRN,1974,,0,,0
Brunei,BRN,1975,,0,,0
Brunei,BRN,1976,,0,,0
Brunei,BRN,1977,,0,,0
Brunei,BRN,1978,,0,,0
Brunei,BRN,1979,,0,,0
Brunei,BRN,1980,,0,,0
Brunei,BRN,1981,,0,,0
Brunei,BRN,1982,,0,,0
Brunei,BRN,1983,,0,,0
Brunei,BRN,1984,,0,,0
Brunei,BRN,1985,,0,,0
Brunei,BRN,1986,,0,,0
Brunei,BRN,1987,,0,,0
Brunei,BRN,1988,,0,,0
Brunei,BRN,1989,,0,,0
Brunei,BRN,1990,,0,,0
Brunei,BRN,1991,,0,,0
Brunei,BRN,1992,,0,,0
Brunei,BRN,1993,,0,,0
Brunei,BRN,1994,,0,,0
Brunei,BRN,1995,,0,,0
Brunei,BRN,1996,,0,,0
Brunei,BRN,1997,,0,,0
Brunei,BRN,1998,,0,,0
Brunei,BRN,1999,,0,,0
Brunei,BRN,2000,,0,,0
Brunei,BRN,2001,,0,,0
Brunei,BRN,2002,,0,,0
Brunei,BRN,2003,,0,,0
Brunei,BRN,2004,,0,,0
Brunei,BRN,2005,,0,,0
Brunei,BRN,2006,,0,,0
Brunei,BRN,2007,,0,,0
Brunei,BRN,2008,,0,,0
Brunei,BRN,2009,,0,,0
Brunei,BRN,2010,,0,,0
Brunei,BRN,2011,,0,,0
Brunei,BRN,2012,,0,,0
Brunei,BRN,2013,,0,,0
Brunei,BRN,2014,,0,,0
Brunei,BRN,2015,,0,,0
Brunei,BRN,2016,,0,,0
Brunei,BRN,2017,,0,,0
Brunei,BRN,2018,,0,,0
Brunei,BRN,2019,,0,,0
Brunei,BRN,2020,,0,,0
Brunei,BRN,2021,,0,,0
Brunei,BRN,2022,,0,,0
Brunei,BRN,2023,,0,,0
Brunei,BRN,2024,,0,,0
Bulgaria,BGR,1965,13899.765,0,677.3071,14577.0721
Bulgaria,BGR,1966,14847.444,0,676.0476,15523.4916
Bulgaria,BGR,1967,17249.357,0,675.80084,17925.15784
Bulgaria,BGR,1968,19482.219,0,433.06097,19915.27997
Bulgaria,BGR,1969,21413.629,0,605.5919,22019.2209
Bulgaria,BGR,1970,23907.582,0,704.02814,24611.61014
Bulgaria,BGR,1971,24778.406,0,705.9197,25484.3257
Bulgaria,BGR,1972,25422.566,0,678.26385,26100.82985
Bulgaria,BGR,1973,26142.537,0,827.7165,26970.2535
Bulgaria,BGR,1974,26632.9,296.88492,665.4317,27595.21662
Bulgaria,BGR,1975,28752.506,813.2897,781.12756,30346.92326
Bulgaria,BGR,1976,29466.81,1582.1039,936.7678,31985.6817
Bulgaria,BGR,1977,30551.375,1856.3336,1113.3586,33521.0672
Bulgaria,BGR,1978,31910.457,1862.6216,916.8132,34689.8918
Bulgaria,BGR,1979,32966.29,1945.2325,1042.1788,35953.7013
Bulgaria,BGR,1980,34710.54,1932.9448,1164.1564,37807.6412
Bulgaria,BGR,1981,33130.87,2850.0356,1130.7631,37111.6687
Bulgaria,BGR,1982,33616.496,3349.1392,950.57446,37916.20966
Bulgaria,BGR,1983,33197.074,3830.2258,1042.6001,38069.8999
Bulgaria,BGR,1984,32803.09,3951.362,1011.49915,37765.95115
Bulgaria,BGR,1985,32705.57,4071.3906,693.60297,37470.56357
Bulgaria,BGR,1986,33748.934,3740.4893,720.8267,38210.25
Bulgaria,BGR,1987,33812.223,3848.4458,785.1003,38445.7691
Bulgaria,BGR,1988,33520.605,4955.393,802.50775,39278.50575
Bulgaria,BGR,1989,33794.37,4527.6816,836.46783,39158.51943
Bulgaria,BGR,1990,31508.115,4617.368,513.2158,36638.6988
Bulgaria,BGR,1991,25124.96,4211.4844,724.4878,30060.9322
Bulgaria,BGR,1992,24381.662,3749.0999,617.6019,28748.3638
Bulgaria,BGR,1993,25827.4,4584.3896,586.2953,30998.0849
Bulgaria,BGR,1994,24497.594,5060.9014,427.7097,29986.2051
Bulgaria,BGR,1995,25994.7,5736.977,722.56464,32454.24164
Bulgaria,BGR,1996,25575.723,6057.815,967.535,32601.073
Bulgaria,BGR,1997,24183.848,6000.697,920.84375,31105.38875
Bulgaria,BGR,1998,23375.844,5768.07,1047.1886,30191.1026
Bulgaria,BGR,1999,20366.445,5445.0537,940.6784,26752.1771
Bulgaria,BGR,2000,19750.846,6311.396,913.4824,26975.7244
Bulgaria,BGR,2001,20760.082,6812.653,575.2412,28147.9762
Bulgaria,BGR,2002,19718.049,7046.9473,737.382,27502.3783
Bulgaria,BGR,2003,21600.283,6033.063,1045.6611,28679.0071
Bulgaria,BGR,2004,20952.508,5880.3174,1098.0128,27930.8382
Bulgaria,BGR,2005,22418.822,6516.2007,1502.8572,30437.8799
Bulgaria,BGR,2006,22961.408,6821.7705,1481.3881,31264.5666
Bulgaria,BGR,2007,24354.293,5133.0806,1008.4259,30495.7995
Bulgaria,BGR,2008,23814.016,5519.9805,1029.7029,30363.6994
Bulgaria,BGR,2009,20149.826,5347.477,1298.4169,26795.7199
Bulgaria,BGR,2010,20794.572,5339.2183,2045.1078,28178.8981
Bulgaria,BGR,2011,23099.082,5726.8447,1395.7822,30221.7089
Bulgaria,BGR,2012,21390.312,5560.049,1985.162,28935.523
Bulgaria,BGR,2013,19393.281,4988.9795,2617.2148,26999.4753
Bulgaria,BGR,2014,20616.867,5589.302,2793.7334,28999.9024
Bulgaria,BGR,2015,22227.934,5425.876,3343.6963,30997.5063
Bulgaria,BGR,2016,21281.912,5561.3535,2775.3025,29618.568
Bulgaria,BGR,2017,22620.451,5492.611,2468.908,30581.97
Bulgaria,BGR,2018,21399.83,5710.191,3730.5156,30840.5366
Bulgaria,BGR,2019,21057.16,5874.652,3119.381,30051.193
Bulgaria,BGR,2020,18883.576,5920.5806,3103.907,27908.0636
Bulgaria,BGR,2021,21818.447,5904.7266,4227.53,31950.7036
Bulgaria,BGR,2022,23381.387,5925.5835,4006.2756,33313.2461
Bulgaria,BGR,2023,18772.771,5801.024,4096.2793,28670.0743
Bulgaria,BGR,2024,17752.389,5687.764,4606.5566,28046.7096
Canada,CAN,1965,52804.71,18.061785,16663.125,69485.89679
Canada,CAN,1966,54400.895,23.824959,18145.752,72570.47196
Canada,CAN,1967,56340.742,20.824373,18227.996,74589.56237
Canada,CAN,1968,59816.395,122.985374,18246.848,78186.22837
Canada,CAN,1969,61718.57,69.84841,19890.03,81678.44841
Canada,CAN,1970,65205.69,134.35413,20488.291,85828.33513
Canada,CAN,1971,65521.664,541.32916,20610.47,86673.46316
Canada,CAN,1972,68225.2,901.02405,22696.035,91822.25905
Canada,CAN,1973,72568.125,1882.1868,24018.305,98468.6168
Canada,CAN,1974,72675.82,1788.5588,25638.973,100103.3518
Canada,CAN,1975,71474.77,1508.3456,24295.523,97278.6386
Canada,CAN,1976,73175.766,2062.5095,25282.129,100520.4045
Canada,CAN,1977,76122.45,3083.4878,25910.291,105116.2288
Canada,CAN,1978,74917.32,3614.544,27400.135,105931.999
Canada,CAN,1979,75667.5,4042.3442,28151.676,107861.5202
Canada,CAN,1980,75690.96,4306.0815,28601.21,108598.2515
Canada,CAN,1981,72023.3,4479.667,29980.377,106483.344
Canada,CAN,1982,69081.52,4235.918,28750.074,102067.512
Canada,CAN,1983,65687.89,5313.417,29326.828,100328.135
Canada,CAN,1984,68736.55,5649.616,31245.71,105631.876
Canada,CAN,1985,68742.34,6484.008,32733.695,107960.043
Canada,CAN,1986,67078.695,7552.692,33142.754,107774.141
Canada,CAN,1987,68422.02,8086.1533,33366.516,109874.6893
Canada,CAN,1988,72218.375,8548.226,32002.246,112768.847
Canada,CAN,1989,74266.13,8051.019,29879.113,112196.262
Canada,CAN,1990,68947.625,7242.9595,30000.756,106191.3405
Canada,CAN,1991,66064.19,8320.261,30755.941,105140.392
Canada,CAN,1992,67658.07,7799.407,31214.236,106671.713
Canada,CAN,1993,67531.32,8987.759,31572.71,108091.789
Canada,CAN,1994,68937.78,10205.244,31865.475,111008.499
Canada,CAN,1995,71129.02,9161.862,32262.453,112553.335
Canada,CAN,1996,71887.15,8596.53,33886.05,114369.73
Canada,CAN,1997,73234.99,7573.4844,33077.242,113885.7164
Canada,CAN,1998,73564.54,6501.877,31276.115,111342.532
Canada,CAN,1999,74941.07,6625.027,32295.037,113861.134
Canada,CAN,2000,76284.875,6500.6177,33057.09,115842.5827
Canada,CAN,2001,75288.01,6740.4175,30388.578,112417.0055
Canada,CAN,2002,77023.75,6515.7974,31425.666,114965.2134
Canada,CAN,2003,78381.555,6365.256,29807.42,114554.231
Canada,CAN,2004,78081.66,7570.0605,29626.947,115278.6675
Canada,CAN,2005,76244.375,7573.9,31068.244,114886.519
Canada,CAN,2006,72109.33,7940.1885,29920.072,109969.5905
Canada,CAN,2007,78032.44,7460.789,30871.58,116364.809
Canada,CAN,2008,74994.11,7521.583,31101.635,113617.328
Canada,CAN,2009,70796.33,6941.813,30221.305,107959.448
Canada,CAN,2010,72441.37,6855.8223,28687.912,107985.1043
Canada,CAN,2011,73462.38,6967.71,30384.727,110814.817
Canada,CAN,2012,72188.055,6952.248,30567.82,109708.123
Canada,CAN,2013,73009.51,7443.658,30892.877,111346.045
Canada,CAN,2014,73021.85,7607.291,29860.582,110489.723
